"num_bu","cod_entite_geo","typ_entite_geo","cod_version","menrp","pop_mun"
1,"8071400","QLM","2021",551,1291
1,"8071600","QLM","2021",504,1258
1,"8071700","QLM","2021",406,995
1,"8071800","QLM","2021",567,1376
1,"8071900","QLM","2021",25,57
1,"8072100","QLM","2021",1154,2510
1,"8072200","QLM","2021",197,495
1,"8072300","QLM","2021",97,239
1,"8072400","QLM","2021",1225,2846
1,"8072500","QLM","2021",1436,3979
1,"8072600","QLM","2021",116,267
1,"8072800","QLM","2021",27,71
1,"8072900","QLM","2021",66,175
1,"8073000","QLM","2021",385,932
1,"8073200","QLM","2021",274,647
1,"8073300","QLM","2021",120,294
1,"8073400","QLM","2021",90,208
1,"8073500","QLM","2021",66,168
1,"8073600","QLM","2021",84,213
1,"8073700","QLM","2021",69,162
1,"8073800","QLM","2021",49,125
1,"8074000","QLM","2021",117,325
1,"8074100","QLM","2021",71,182
1,"8074200","QLM","2021",29,64
1,"8074300","QLM","2021",83,186
1,"8074400","QLM","2021",23,59
1,"8074600","QLM","2021",440,1067
1,"8074700","QLM","2021",63,140
1,"8074800","QLM","2021",71,172
1,"8074900","QLM","2021",119,310
1,"8075000","QLM","2021",65,156
1,"8075100","QLM","2021",212,563
1,"8075200","QLM","2021",258,662
1,"8075300","QLM","2021",45,129
1,"8075400","QLM","2021",150,372
1,"8075500","QLM","2021",60,144
1,"8075600","QLM","2021",22,62
1,"8075700","QLM","2021",59,144
1,"8075800","QLM","2021",68,195
1,"8075900","QLM","2021",124,353
1,"8076000","QLM","2021",158,393
1,"8076200","QLM","2021",153,356
1,"8076300","QLM","2021",150,358
1,"8076400","QLM","2021",125,299
1,"8076500","QLM","2021",330,818
1,"8076600","QLM","2021",206,461
1,"8076700","QLM","2021",97,248
1,"8076900","QLM","2021",101,249
1,"8077000","QLM","2021",242,548
1,"8077100","QLM","2021",18,40
1,"8077300","QLM","2021",38,100
1,"8077400","QLM","2021",119,288
1,"8077500","QLM","2021",279,636
1,"8077600","QLM","2021",86,220
1,"8077700","QLM","2021",64,151
1,"8077800","QLM","2021",49,125
1,"8077900","QLM","2021",348,851
1,"8078000","QLM","2021",177,395
1,"8078100","QLM","2021",109,246
1,"8078200","QLM","2021",164,406
1,"8078300","QLM","2021",37,87
1,"8078400","QLM","2021",122,308
1,"8078500","QLM","2021",215,540
1,"8078600","QLM","2021",61,149
1,"8078700","QLM","2021",40,93
1,"8078800","QLM","2021",72,163
1,"8078900","QLM","2021",59,150
1,"8079000","QLM","2021",63,165
1,"8079100","QLM","2021",310,735
1,"8079200","QLM","2021",94,252
1,"8079300","QLM","2021",970,2368
1,"8079400","QLM","2021",28,58
1,"8079500","QLM","2021",203,473
1,"8079600","QLM","2021",84,190
1,"8079700","QLM","2021",48,127
1,"8079800","QLM","2021",595,1422
1,"8079900","QLM","2021",1762,4464
1,"8080000","QLM","2021",61,152
1,"8080100","QLM","2021",126,366
1,"8080200","QLM","2021",250,588
1,"8080300","QLM","2021",112,274
1,"8080400","QLM","2021",70,181
1,"8080500","QLM","2021",61,155
1,"8080600","QLM","2021",195,474
1,"8080700","QLM","2021",113,271
1,"8080800","QLM","2021",198,491
1,"8080900","QLM","2021",186,483
1,"8081000","QLM","2021",55,127
1,"8081100","QLM","2021",279,603
1,"8081200","QLM","2021",56,142
1,"8081300","QLM","2021",40,96
1,"8081400","QLM","2021",178,437
1,"8081500","QLM","2021",341,837
1,"8081900","QLM","2021",36,89
1,"8082000","QLM","2021",285,758
1,"8082100","QLM","2021",98,222
1,"8082200","QLM","2021",63,143
1,"8082300","QLM","2021",58,150
1,"8082400","QLM","2021",104,263
1,"8082500","QLM","2021",47,121
1,"8082600","QLM","2021",349,816
1,"8082700","QLM","2021",573,1268
1,"8082800","QLM","2021",22,60
1,"8082900","QLM","2021",36,92
1,"8083000","QLM","2021",94,244
1,"8083200","QLM","2021",113,304
1,"8083300","QLM","2021",57,127
1,"8083400","QLM","2021",215,514
1,"8083500","QLM","2021",107,267
1,"8083600","QLM","2021",95,227
